user_id,reg_date,country,device,channel
4807,2025-02-06,Germany,iOS,Organic
4808,2025-02-08,Ukraine,iOS,Facebook Ads
4809,2025-01-31,Poland,iOS,Facebook Ads
4810,2025-01-13,UK,Android,Facebook Ads
4811,2025-01-07,USA,Android,Google Search
4812,2025-02-20,Ukraine,iOS,Organic
4813,2025-03-15,UK,Android,Google Search
4814,2025-03-12,Germany,iOS,Organic
4815,2025-03-04,Ukraine,Android,Organic
4816,2025-01-20,Ukraine,iOS,Organic
4817,2025-01-07,USA,Android,Google Search
4818,2025-02-16,UK,Android,Organic
4819,2025-01-01,USA,Android,Google Search
4820,2025-02-24,Ukraine,iOS,Facebook Ads
4821,2025-01-12,UK,iOS,TikTok
4822,2025-02-07,Poland,Android,Facebook Ads
4823,2025-03-22,Ukraine,iOS,Facebook Ads
4824,2025-03-18,USA,iOS,Organic
4825,2025-03-03,USA,iOS,Google Search
4826,2025-01-26,USA,Android,Organic
4827,2025-01-13,USA,Android,Google Search
4828,2025-01-04,USA,Android,Google Search
4829,2025-01-27,Germany,iOS,Facebook Ads
4830,2025-01-22,Ukraine,iOS,Google Search
4831,2025-02-07,Poland,Android,Google Search
4832,2025-01-11,Poland,Android,Organic
4833,2025-03-02,UK,iOS,Organic
4834,2025-01-15,Germany,Android,TikTok
4835,2025-02-09,Ukraine,iOS,Facebook Ads
4836,2025-02-20,USA,Android,Organic
4837,2025-03-02,USA,iOS,Organic
4838,2025-03-04,Poland,Android,TikTok
4839,2025-02-03,Poland,Android,Facebook Ads
4840,2025-01-12,Germany,Android,Organic
4841,2025-03-11,Ukraine,iOS,Organic
4842,2025-02-19,Ukraine,Android,Facebook Ads
4843,2025-01-24,UK,Android,Organic
4844,2025-02-17,USA,iOS,Facebook Ads
4845,2025-02-18,Ukraine,Android,Organic
4846,2025-02-17,Ukraine,Android,TikTok
4847,2025-01-24,Germany,Android,Organic
4848,2025-02-27,Germany,Android,Google Search
4849,2025-01-06,UK,iOS,Facebook Ads
4850,2025-02-03,USA,Android,TikTok
4851,2025-02-26,UK,iOS,Google Search
4852,2025-03-01,Germany,Android,Facebook Ads
4853,2025-02-03,USA,Android,Organic
4854,2025-01-29,Germany,Android,Google Search
4855,2025-02-04,Germany,iOS,Facebook Ads
4856,2025-03-14,UK,iOS,Facebook Ads
4857,2025-01-08,Poland,Android,Facebook Ads
4858,2025-01-20,Poland,Android,Organic
4859,2025-01-13,UK,Android,Organic
4860,2025-01-11,Germany,Android,Organic
4861,2025-02-14,Germany,Android,Organic
4862,2025-03-11,Germany,iOS,Organic
4863,2025-02-22,Poland,iOS,Organic
4864,2025-03-17,USA,iOS,Facebook Ads
4865,2025-01-30,Ukraine,iOS,Organic
4866,2025-03-12,UK,Android,Google Search
4867,2025-01-08,UK,Android,Organic
4868,2025-02-19,Germany,Android,Organic
4869,2025-03-08,Germany,iOS,Google Search
4870,2025-02-23,Poland,iOS,TikTok
4871,2025-03-10,Germany,iOS,Facebook Ads
4872,2025-03-02,USA,iOS,Organic
4873,2025-03-15,UK,Android,Facebook Ads
4874,2025-01-31,Ukraine,iOS,TikTok
4875,2025-03-02,Germany,Android,Facebook Ads
4876,2025-02-08,USA,iOS,Facebook Ads
4877,2025-01-11,Ukraine,Android,Google Search
4878,2025-02-20,Poland,Android,Google Search
4879,2025-01-05,Ukraine,iOS,Facebook Ads
4880,2025-03-06,UK,Android,Organic
4881,2025-03-15,USA,Android,Google Search
4882,2025-03-08,UK,Android,Facebook Ads
4883,2025-03-15,Ukraine,iOS,Google Search
4884,2025-03-21,UK,Android,Organic
4885,2025-01-19,Ukraine,Android,Organic
4886,2025-01-16,Poland,Android,Organic
4887,2025-02-27,UK,Android,Organic
4888,2025-01-23,UK,Android,Google Search
4889,2025-01-22,UK,Android,Facebook Ads
4890,2025-01-28,Ukraine,Android,Facebook Ads
4891,2025-01-25,UK,Android,Organic
4892,2025-01-17,UK,Android,TikTok
4893,2025-01-06,Poland,Android,Google Search
4894,2025-02-24,Germany,Android,Facebook Ads
4895,2025-01-11,UK,Android,Facebook Ads
4896,2025-02-25,Ukraine,iOS,Google Search
4897,2025-01-26,Ukraine,Android,Organic
4898,2025-03-22,UK,Android,Facebook Ads
4899,2025-01-19,Poland,Android,TikTok
4900,2025-03-18,Ukraine,Android,Google Search
4901,2025-02-03,USA,iOS,TikTok
4902,2025-02-10,Poland,Android,Organic
4903,2025-01-09,Poland,iOS,Organic
4904,2025-01-12,UK,Android,Organic
4905,2025-02-19,Germany,Android,Organic
4906,2025-03-13,Ukraine,Android,Organic
4907,2025-02-20,UK,iOS,Organic
4908,2025-03-12,UK,Android,Organic
4909,2025-02-11,USA,iOS,TikTok
4910,2025-02-05,Germany,iOS,Organic
4911,2025-03-08,UK,iOS,Organic
4912,2025-02-28,Ukraine,iOS,Organic
4913,2025-01-02,Germany,Android,Facebook Ads
4914,2025-03-21,Ukraine,Android,Facebook Ads
4915,2025-03-17,USA,iOS,Google Search
4916,2025-03-08,Germany,Android,Organic
4917,2025-02-23,Poland,iOS,Organic
4918,2025-01-15,Germany,Android,Google Search
4919,2025-02-23,Ukraine,Android,Organic
4920,2025-01-20,UK,Android,Organic
4921,2025-01-19,USA,Android,Facebook Ads
4922,2025-03-14,Germany,Android,Organic
4923,2025-03-17,USA,iOS,Organic
4924,2025-03-16,Ukraine,Android,Facebook Ads
4925,2025-01-13,Ukraine,iOS,Organic
4926,2025-01-14,Ukraine,Android,Organic
4927,2025-03-14,UK,Android,Facebook Ads
4928,2025-01-13,Poland,Android,Facebook Ads
4929,2025-02-06,USA,iOS,TikTok
4930,2025-03-10,Poland,Android,Google Search
4931,2025-02-14,Poland,iOS,Facebook Ads
4932,2025-02-22,USA,Android,Facebook Ads
4933,2025-02-03,Ukraine,iOS,Organic
4934,2025-02-19,Poland,iOS,Organic
4935,2025-03-04,USA,Android,Organic
4936,2025-03-15,Germany,Android,Facebook Ads
4937,2025-03-19,Poland,iOS,Organic
4938,2025-03-02,Ukraine,iOS,Google Search
4939,2025-01-05,UK,Android,Google Search
4940,2025-01-23,USA,Android,Google Search
4941,2025-02-05,Poland,Android,Google Search
4942,2025-02-21,Ukraine,iOS,Organic
4943,2025-01-19,Ukraine,iOS,TikTok
4944,2025-03-21,USA,iOS,Google Search
4945,2025-03-19,Germany,iOS,Organic
4946,2025-02-21,Ukraine,Android,Organic
4947,2025-01-05,USA,Android,TikTok
4948,2025-02-20,Poland,iOS,Facebook Ads
4949,2025-02-12,Germany,iOS,Organic
4950,2025-01-31,USA,iOS,Facebook Ads
4951,2025-01-07,USA,Android,Organic
4952,2025-03-02,Germany,Android,Facebook Ads
4953,2025-02-04,Ukraine,iOS,Organic
4954,2025-02-17,Ukraine,iOS,Google Search
4955,2025-01-03,Poland,Android,Google Search
4956,2025-02-13,Poland,Android,Organic
4957,2025-02-08,UK,Android,Organic
4958,2025-02-09,UK,iOS,Organic
4959,2025-02-05,Poland,iOS,Organic
4960,2025-03-04,Germany,Android,Facebook Ads
4961,2025-01-13,UK,iOS,Organic
4962,2025-01-30,UK,iOS,Google Search
4963,2025-01-18,Germany,Android,Facebook Ads
4964,2025-02-08,Ukraine,iOS,Organic
4965,2025-02-26,USA,Android,Organic
4966,2025-02-11,Ukraine,iOS,Organic
4967,2025-02-04,USA,iOS,Organic
4968,2025-02-23,Germany,Android,Organic
4969,2025-03-19,UK,iOS,Facebook Ads
4970,2025-01-12,Germany,Android,Facebook Ads
4971,2025-01-25,Ukraine,Android,Organic
4972,2025-02-26,Germany,iOS,Facebook Ads
4973,2025-01-28,Ukraine,Android,Facebook Ads
4974,2025-02-22,Germany,iOS,Google Search
4975,2025-03-04,Poland,Android,Organic
4976,2025-03-08,Ukraine,iOS,Google Search
4977,2025-02-17,USA,Android,Organic
4978,2025-01-08,UK,iOS,Organic
4979,2025-03-07,UK,Android,Google Search
4980,2025-01-21,Ukraine,Android,Organic
4981,2025-01-09,Poland,Android,Organic
4982,2025-02-09,UK,iOS,Organic
4983,2025-03-06,Poland,iOS,Organic
4984,2025-02-21,USA,Android,Facebook Ads
4985,2025-01-18,UK,Android,Organic
4986,2025-03-09,Germany,iOS,Google Search
4987,2025-03-14,Germany,Android,TikTok
4988,2025-01-04,Ukraine,iOS,Organic
4989,2025-01-23,UK,Android,Organic
4990,2025-01-25,Poland,iOS,Facebook Ads
4991,2025-01-26,Poland,iOS,Facebook Ads
4992,2025-01-08,USA,Android,Google Search
4993,2025-02-01,UK,iOS,Google Search
4994,2025-01-05,Poland,Android,Facebook Ads
4995,2025-02-28,Poland,Android,Organic
4996,2025-01-07,UK,iOS,Facebook Ads
4997,2025-02-16,Germany,iOS,TikTok
4998,2025-01-26,UK,Android,Facebook Ads
4999,2025-02-05,Germany,iOS,TikTok
5000,2025-02-17,Ukraine,Android,TikTok
5001,2025-03-01,Ukraine,Android,Organic
5002,2025-03-06,Germany,Android,Organic
5003,2025-02-20,UK,iOS,Google Search
5004,2025-01-16,USA,iOS,Organic
5005,2025-01-04,Poland,iOS,Google Search
5006,2025-01-31,Ukraine,iOS,Google Search
5007,2025-02-17,Ukraine,Android,Organic
5008,2025-03-04,Germany,Android,Google Search
5009,2025-03-18,USA,iOS,Organic
5010,2025-02-27,UK,iOS,Facebook Ads
5011,2025-01-23,USA,iOS,Google Search
5012,2025-03-02,Germany,Android,Facebook Ads
5013,2025-03-17,USA,iOS,Facebook Ads
5014,2025-03-12,Poland,Android,Facebook Ads
5015,2025-02-14,UK,iOS,Facebook Ads
5016,2025-02-14,UK,Android,Facebook Ads
5017,2025-01-21,USA,Android,Organic
5018,2025-02-03,Ukraine,iOS,Facebook Ads
5019,2025-01-12,Poland,iOS,Organic
5020,2025-02-06,UK,Android,Facebook Ads
5021,2025-01-04,UK,iOS,Organic
5022,2025-02-19,Ukraine,Android,Google Search
5023,2025-01-07,USA,Android,Google Search
5024,2025-01-21,Ukraine,Android,Organic
5025,2025-03-15,Germany,Android,Google Search
5026,2025-01-28,Ukraine,iOS,Organic
5027,2025-01-29,Poland,iOS,Facebook Ads
5028,2025-01-29,UK,Android,TikTok
5029,2025-01-27,USA,iOS,Google Search
5030,2025-02-04,Germany,Android,Google Search
5031,2025-02-22,Poland,iOS,Organic
5032,2025-03-07,UK,iOS,Google Search
5033,2025-01-03,UK,Android,Organic
5034,2025-01-02,USA,iOS,Google Search
5035,2025-03-02,USA,Android,Organic
5036,2025-01-17,USA,Android,Facebook Ads
5037,2025-01-23,Germany,Android,Organic
5038,2025-03-18,USA,Android,Organic
5039,2025-01-02,Poland,Android,Facebook Ads
5040,2025-01-29,USA,Android,Facebook Ads
5041,2025-02-02,USA,iOS,Google Search
5042,2025-03-19,Poland,Android,TikTok
5043,2025-02-09,Germany,Android,Facebook Ads
5044,2025-02-05,UK,Android,Google Search
5045,2025-02-24,USA,Android,Facebook Ads
5046,2025-02-18,Ukraine,iOS,Google Search
5047,2025-02-14,Poland,Android,Organic
5048,2025-02-28,Ukraine,Android,TikTok
5049,2025-02-02,UK,iOS,Organic
5050,2025-01-28,Germany,Android,Organic
5051,2025-03-01,Ukraine,Android,Organic
5052,2025-02-08,Ukraine,Android,Facebook Ads
5053,2025-03-08,Poland,Android,Google Search
5054,2025-03-21,Germany,Android,Organic
5055,2025-02-20,UK,iOS,TikTok
5056,2025-03-16,Germany,Android,Organic
5057,2025-01-14,Germany,iOS,Facebook Ads
5058,2025-01-01,UK,Android,Facebook Ads
5059,2025-03-07,Ukraine,Android,Facebook Ads
5060,2025-02-17,Ukraine,iOS,TikTok
5061,2025-03-13,UK,iOS,Organic
5062,2025-03-18,Ukraine,Android,Organic
5063,2025-03-19,Germany,iOS,Google Search
5064,2025-02-06,Ukraine,Android,Organic
5065,2025-02-08,USA,iOS,Google Search
5066,2025-01-14,Germany,iOS,Facebook Ads
5067,2025-03-03,UK,Android,Organic
5068,2025-01-09,USA,Android,Facebook Ads
5069,2025-02-13,Germany,Android,Facebook Ads
5070,2025-02-05,Poland,iOS,Organic
5071,2025-02-11,Ukraine,Android,Organic
5072,2025-02-05,Ukraine,Android,Google Search
5073,2025-02-03,Germany,Android,Organic
5074,2025-02-08,USA,Android,Google Search
5075,2025-01-25,Poland,Android,Organic
5076,2025-01-20,Germany,Android,Organic
5077,2025-03-08,Ukraine,iOS,Organic
5078,2025-01-31,Poland,Android,Organic
5079,2025-01-08,Ukraine,iOS,Facebook Ads
5080,2025-03-18,USA,Android,Google Search
5081,2025-02-21,USA,iOS,Google Search
5082,2025-02-10,Poland,Android,Google Search
5083,2025-01-18,Ukraine,Android,Organic
5084,2025-01-04,UK,iOS,Google Search
5085,2025-03-05,USA,iOS,Facebook Ads
5086,2025-02-07,Poland,iOS,Google Search
5087,2025-02-03,Poland,Android,TikTok
5088,2025-02-23,Germany,Android,Facebook Ads
5089,2025-02-21,USA,iOS,Organic
5090,2025-02-19,Ukraine,Android,Google Search
5091,2025-01-05,USA,iOS,Facebook Ads
5092,2025-03-16,Germany,Android,Google Search
5093,2025-03-15,UK,Android,Organic
5094,2025-01-25,Poland,iOS,Organic
5095,2025-02-13,Ukraine,Android,Organic
5096,2025-01-29,Poland,iOS,Facebook Ads
5097,2025-03-10,Germany,iOS,Facebook Ads
5098,2025-03-02,Ukraine,iOS,TikTok
5099,2025-02-15,USA,iOS,Google Search
5100,2025-03-06,UK,Android,Organic
5101,2025-02-08,UK,Android,Organic
5102,2025-01-22,Germany,Android,Google Search
5103,2025-03-13,Poland,iOS,Organic
5104,2025-01-24,UK,iOS,Facebook Ads
5105,2025-02-07,Poland,Android,Facebook Ads
5106,2025-01-13,UK,Android,Facebook Ads
5107,2025-03-02,UK,iOS,Organic
5108,2025-01-17,UK,Android,Facebook Ads
5109,2025-02-03,Poland,Android,Organic
5110,2025-03-13,Ukraine,Android,TikTok
5111,2025-01-24,UK,Android,Organic
5112,2025-02-12,Poland,iOS,Organic
5113,2025-01-12,Ukraine,iOS,Google Search
5114,2025-01-29,Poland,Android,Google Search
5115,2025-02-15,USA,iOS,Google Search
5116,2025-01-29,UK,Android,Organic
5117,2025-02-09,Poland,Android,TikTok
5118,2025-02-23,UK,iOS,TikTok
5119,2025-02-12,USA,Android,Organic
5120,2025-02-17,Poland,iOS,Organic
5121,2025-02-03,Ukraine,Android,Google Search
5122,2025-03-16,UK,Android,Organic
5123,2025-02-07,UK,Android,Organic
5124,2025-03-01,USA,Android,Google Search
5125,2025-01-16,UK,Android,TikTok
5126,2025-03-02,Germany,Android,Google Search
5127,2025-01-07,Ukraine,Android,Organic
5128,2025-03-16,Germany,iOS,Organic
5129,2025-03-16,Ukraine,iOS,TikTok
5130,2025-03-21,USA,iOS,Facebook Ads
5131,2025-01-10,Germany,iOS,Organic
5132,2025-03-02,Germany,Android,Organic
5133,2025-01-25,USA,Android,Facebook Ads
5134,2025-03-06,Ukraine,Android,Organic
5135,2025-01-16,UK,iOS,Organic
5136,2025-02-18,Germany,Android,Organic
5137,2025-03-09,Germany,iOS,Google Search
5138,2025-02-08,USA,Android,Google Search
5139,2025-02-22,UK,Android,Organic
5140,2025-01-07,Ukraine,iOS,Google Search
5141,2025-01-20,Poland,iOS,Facebook Ads
5142,2025-01-18,Ukraine,iOS,TikTok
5143,2025-01-26,USA,Android,Organic
5144,2025-02-13,Germany,Android,Organic
5145,2025-02-22,UK,Android,Google Search
5146,2025-03-14,Germany,iOS,Google Search
5147,2025-02-28,USA,Android,Google Search
5148,2025-01-19,Ukraine,Android,Google Search
5149,2025-02-10,Germany,Android,Organic
5150,2025-01-24,Poland,iOS,Organic
5151,2025-01-11,USA,iOS,Google Search
5152,2025-03-04,Ukraine,Android,Facebook Ads
5153,2025-02-12,UK,iOS,Google Search
5154,2025-03-22,Ukraine,iOS,Facebook Ads
5155,2025-01-23,Poland,iOS,Facebook Ads
5156,2025-02-10,Germany,Android,TikTok
5157,2025-01-08,Ukraine,Android,Organic
5158,2025-01-01,Poland,Android,Organic
5159,2025-02-27,Poland,Android,Google Search
5160,2025-02-05,Poland,Android,TikTok
5161,2025-01-27,USA,iOS,Organic
5162,2025-01-22,USA,Android,Organic
5163,2025-03-15,Ukraine,iOS,Google Search
5164,2025-01-21,Ukraine,Android,TikTok
5165,2025-03-04,Ukraine,iOS,Organic
5166,2025-01-12,Germany,iOS,Organic
5167,2025-01-17,Germany,iOS,Facebook Ads
5168,2025-03-20,Ukraine,iOS,Facebook Ads
5169,2025-02-25,UK,iOS,Facebook Ads
5170,2025-02-24,USA,iOS,Facebook Ads
5171,2025-02-21,USA,Android,Organic
5172,2025-02-24,Poland,Android,Facebook Ads
5173,2025-03-03,Ukraine,Android,Facebook Ads
5174,2025-02-19,Germany,Android,Facebook Ads
5175,2025-01-01,Poland,Android,Facebook Ads
5176,2025-01-05,USA,Android,Facebook Ads
5177,2025-03-10,Ukraine,Android,Organic
5178,2025-01-26,USA,iOS,Organic
5179,2025-02-17,UK,iOS,Facebook Ads
5180,2025-01-02,Poland,Android,Google Search
5181,2025-02-11,Ukraine,Android,Google Search
5182,2025-03-09,UK,Android,Facebook Ads
5183,2025-01-25,UK,iOS,Organic
5184,2025-01-03,Germany,iOS,Organic
5185,2025-01-01,Ukraine,Android,Organic
5186,2025-03-22,Germany,iOS,Organic
5187,2025-02-01,UK,Android,Facebook Ads
5188,2025-01-29,Ukraine,Android,TikTok
5189,2025-02-14,Ukraine,Android,Organic
5190,2025-02-09,Ukraine,Android,TikTok
5191,2025-01-17,Ukraine,Android,Facebook Ads
5192,2025-01-14,Germany,Android,TikTok
5193,2025-02-19,USA,Android,Organic
5194,2025-03-06,Ukraine,Android,Organic
5195,2025-03-17,Poland,iOS,Facebook Ads
5196,2025-02-09,Ukraine,iOS,Organic
5197,2025-01-22,Germany,iOS,TikTok
5198,2025-01-09,Ukraine,Android,Organic
5199,2025-01-06,USA,Android,Organic
5200,2025-02-08,UK,Android,TikTok
5201,2025-02-07,Germany,iOS,Google Search
5202,2025-02-28,Ukraine,iOS,Organic
5203,2025-03-08,Ukraine,Android,Google Search
5204,2025-03-18,Ukraine,iOS,TikTok
5205,2025-03-09,UK,Android,Facebook Ads
5206,2025-02-13,Ukraine,Android,Organic
5207,2025-02-25,USA,Android,Organic
5208,2025-01-18,Germany,iOS,Organic
5209,2025-02-13,Germany,iOS,Organic
5210,2025-03-04,Ukraine,iOS,TikTok
5211,2025-02-15,UK,Android,TikTok
5212,2025-01-25,Germany,Android,Facebook Ads
5213,2025-01-22,Poland,iOS,Google Search
5214,2025-02-21,UK,Android,Facebook Ads
5215,2025-01-03,UK,Android,Google Search
5216,2025-01-30,Ukraine,iOS,Organic
5217,2025-01-29,Germany,Android,TikTok
5218,2025-01-17,Germany,Android,Organic
5219,2025-01-28,Germany,iOS,Facebook Ads
5220,2025-01-03,Germany,iOS,Facebook Ads
5221,2025-03-17,UK,Android,Organic
5222,2025-03-06,UK,Android,Organic
5223,2025-01-22,Ukraine,Android,Facebook Ads
5224,2025-01-16,USA,Android,Organic
5225,2025-02-16,Ukraine,Android,TikTok
5226,2025-01-05,Germany,iOS,Google Search
5227,2025-02-18,UK,Android,Organic
5228,2025-02-02,USA,Android,Google Search
5229,2025-03-10,UK,iOS,Organic
5230,2025-03-21,Poland,Android,Google Search
5231,2025-01-07,Ukraine,Android,Facebook Ads
5232,2025-03-18,Ukraine,iOS,TikTok
5233,2025-01-07,Ukraine,Android,Google Search
5234,2025-01-14,UK,iOS,Organic
5235,2025-01-03,Ukraine,iOS,Google Search
5236,2025-01-07,UK,iOS,Facebook Ads
5237,2025-01-15,Poland,Android,Facebook Ads
5238,2025-02-23,UK,Android,Google Search
5239,2025-02-26,Poland,iOS,Organic
5240,2025-02-18,UK,Android,Google Search
5241,2025-01-16,USA,iOS,Organic
5242,2025-03-12,USA,Android,Organic
5243,2025-02-02,Germany,Android,Organic
5244,2025-03-02,Germany,Android,Google Search
5245,2025-01-20,UK,Android,TikTok
5246,2025-01-27,Germany,iOS,Google Search
5247,2025-03-22,Poland,iOS,Google Search
5248,2025-01-02,Poland,Android,Facebook Ads
5249,2025-02-08,Poland,Android,Google Search
5250,2025-02-23,Ukraine,iOS,Facebook Ads
5251,2025-01-13,Ukraine,iOS,Organic
5252,2025-03-08,Poland,iOS,Facebook Ads
5253,2025-02-04,USA,Android,Google Search
5254,2025-03-21,UK,iOS,Organic
5255,2025-03-19,Germany,Android,Google Search
5256,2025-01-18,UK,Android,Facebook Ads
5257,2025-02-23,USA,Android,Facebook Ads
5258,2025-01-14,USA,iOS,Organic
5259,2025-03-07,UK,Android,Facebook Ads
5260,2025-03-21,UK,iOS,Google Search
5261,2025-01-16,Poland,Android,Organic
5262,2025-02-06,Poland,Android,Organic
5263,2025-01-15,Germany,iOS,Organic
5264,2025-01-14,USA,Android,Organic
5265,2025-03-05,UK,Android,Facebook Ads
5266,2025-01-26,USA,Android,Facebook Ads
5267,2025-03-19,USA,iOS,Facebook Ads
5268,2025-01-26,USA,Android,Facebook Ads
5269,2025-02-03,Ukraine,Android,Facebook Ads
5270,2025-03-08,UK,Android,Google Search
5271,2025-01-26,UK,Android,Organic
5272,2025-02-15,Poland,iOS,Organic
5273,2025-02-22,Ukraine,Android,Google Search
5274,2025-02-07,Poland,Android,Organic
5275,2025-01-21,UK,Android,Google Search
5276,2025-01-06,UK,Android,Facebook Ads
5277,2025-03-12,Ukraine,iOS,Organic
5278,2025-03-05,Germany,iOS,Facebook Ads
5279,2025-01-27,USA,iOS,Facebook Ads
5280,2025-03-03,Poland,iOS,Google Search
5281,2025-02-12,Poland,Android,TikTok
5282,2025-01-31,Poland,iOS,Organic
5283,2025-01-01,Ukraine,iOS,Facebook Ads
5284,2025-01-02,USA,Android,Organic
5285,2025-01-12,Poland,Android,Organic
5286,2025-01-15,Germany,Android,Organic
5287,2025-03-15,Germany,Android,Organic
5288,2025-03-05,UK,iOS,Google Search
5289,2025-01-20,USA,Android,Facebook Ads
5290,2025-01-12,UK,Android,Organic
5291,2025-03-07,UK,iOS,Organic
5292,2025-01-10,USA,Android,Organic
5293,2025-01-13,UK,Android,Organic
5294,2025-02-02,USA,iOS,TikTok
5295,2025-01-30,Germany,iOS,TikTok
5296,2025-02-28,USA,iOS,Organic
5297,2025-02-07,Poland,iOS,Organic
5298,2025-02-03,Ukraine,Android,TikTok
5299,2025-03-01,Germany,Android,Facebook Ads
5300,2025-01-07,Ukraine,iOS,Facebook Ads
5301,2025-01-13,Germany,Android,Google Search
5302,2025-01-23,Poland,Android,Organic
5303,2025-01-06,Ukraine,Android,Organic
5304,2025-02-07,Poland,Android,Organic
5305,2025-02-16,Poland,iOS,Facebook Ads
5306,2025-02-10,Germany,Android,Facebook Ads
5307,2025-02-24,UK,Android,Organic
5308,2025-01-15,Poland,Android,Facebook Ads
5309,2025-01-13,Poland,Android,Google Search
5310,2025-01-06,Germany,iOS,Facebook Ads
5311,2025-01-02,USA,Android,Google Search
5312,2025-01-18,Germany,iOS,Organic
5313,2025-01-22,Poland,Android,Google Search
5314,2025-02-12,Germany,Android,Organic
5315,2025-02-15,Poland,iOS,Facebook Ads
5316,2025-02-26,Ukraine,Android,Organic
5317,2025-03-21,USA,iOS,Google Search
5318,2025-02-04,Ukraine,Android,Organic
5319,2025-01-12,Ukraine,Android,Organic
5320,2025-02-17,USA,Android,Facebook Ads
5321,2025-02-13,Ukraine,Android,Organic
5322,2025-01-24,UK,Android,Organic
5323,2025-01-15,Ukraine,Android,Google Search
5324,2025-02-21,Poland,Android,Facebook Ads
5325,2025-02-21,USA,Android,TikTok
5326,2025-02-28,Germany,iOS,Organic
5327,2025-02-04,Poland,Android,Facebook Ads
5328,2025-02-19,UK,iOS,Google Search
5329,2025-03-03,USA,Android,Organic
5330,2025-02-23,Ukraine,iOS,Organic
5331,2025-01-22,Ukraine,iOS,Organic
5332,2025-01-15,Poland,Android,Google Search
5333,2025-01-17,Poland,Android,Organic
5334,2025-01-08,USA,iOS,Google Search
5335,2025-01-21,Poland,iOS,Facebook Ads
5336,2025-01-14,Poland,Android,Organic
5337,2025-02-23,USA,Android,TikTok
5338,2025-03-17,Poland,iOS,Google Search
5339,2025-03-03,USA,iOS,Google Search
5340,2025-03-14,UK,Android,Organic
5341,2025-02-26,Poland,iOS,Organic
5342,2025-01-24,Poland,Android,Organic
5343,2025-03-20,Poland,Android,Organic
5344,2025-02-18,Ukraine,Android,Facebook Ads
5345,2025-02-15,Poland,iOS,TikTok
5346,2025-03-20,USA,Android,Organic
5347,2025-01-04,Ukraine,Android,Organic
5348,2025-01-17,Ukraine,Android,Organic
5349,2025-03-03,Poland,Android,Organic
5350,2025-03-04,Germany,Android,Facebook Ads
5351,2025-01-15,Ukraine,Android,Google Search
5352,2025-02-22,USA,Android,Organic
5353,2025-02-26,Poland,Android,Facebook Ads
5354,2025-01-06,USA,Android,Facebook Ads
5355,2025-01-09,Germany,Android,Organic
5356,2025-02-03,Poland,iOS,Organic
5357,2025-02-10,USA,Android,Facebook Ads
5358,2025-01-02,USA,Android,Organic
5359,2025-03-09,Poland,iOS,Organic
5360,2025-03-15,UK,iOS,Organic
5361,2025-03-14,UK,Android,Organic
5362,2025-01-29,Germany,Android,Google Search
5363,2025-02-13,Ukraine,Android,Facebook Ads
5364,2025-03-08,Ukraine,iOS,Facebook Ads
5365,2025-03-08,Poland,Android,Organic
5366,2025-03-21,Poland,iOS,Organic
5367,2025-01-13,Poland,Android,Organic
5368,2025-02-25,Poland,iOS,Organic
5369,2025-02-01,UK,iOS,Organic
5370,2025-03-03,Germany,iOS,Organic
5371,2025-02-14,USA,iOS,Facebook Ads
5372,2025-02-19,USA,iOS,Facebook Ads
5373,2025-01-20,UK,iOS,Organic
5374,2025-03-13,Germany,Android,Facebook Ads
5375,2025-03-20,Poland,Android,Facebook Ads
5376,2025-01-07,Ukraine,iOS,Organic
5377,2025-01-02,UK,Android,Google Search
5378,2025-01-21,UK,iOS,Organic
5379,2025-03-06,Poland,Android,Facebook Ads
5380,2025-03-02,UK,iOS,Facebook Ads
5381,2025-03-05,USA,iOS,Google Search
5382,2025-01-22,Poland,Android,Organic
5383,2025-01-10,USA,Android,Google Search
5384,2025-03-04,Poland,Android,Organic
5385,2025-02-11,Ukraine,Android,Organic
5386,2025-01-31,USA,Android,TikTok
5387,2025-02-12,Poland,iOS,Facebook Ads
5388,2025-02-05,UK,iOS,Google Search
5389,2025-01-07,UK,iOS,Organic
5390,2025-03-06,Germany,iOS,TikTok
5391,2025-01-29,Poland,Android,TikTok
5392,2025-03-12,Ukraine,Android,Facebook Ads
5393,2025-02-18,Germany,iOS,Organic
5394,2025-02-21,UK,Android,Google Search
5395,2025-01-31,Ukraine,Android,Facebook Ads
5396,2025-01-11,Poland,iOS,Facebook Ads
5397,2025-02-28,UK,iOS,Google Search
5398,2025-02-26,Germany,iOS,Google Search
5399,2025-03-15,UK,iOS,Facebook Ads
5400,2025-02-27,USA,iOS,Organic
5401,2025-01-12,Germany,Android,Facebook Ads
5402,2025-03-05,UK,iOS,Organic
5403,2025-02-27,Germany,iOS,Google Search
5404,2025-02-10,Poland,Android,Facebook Ads
5405,2025-01-16,USA,Android,Google Search
5406,2025-03-05,USA,Android,Facebook Ads
5407,2025-01-03,UK,iOS,Organic
5408,2025-01-14,Germany,iOS,Facebook Ads
5409,2025-02-21,Germany,Android,Organic
5410,2025-02-22,Germany,iOS,Facebook Ads
5411,2025-01-05,USA,iOS,Organic
5412,2025-03-13,UK,Android,Organic
5413,2025-03-12,Germany,Android,Facebook Ads
5414,2025-01-01,UK,Android,Google Search
5415,2025-01-12,Ukraine,Android,Facebook Ads
5416,2025-03-19,Poland,Android,Organic
5417,2025-03-21,Poland,iOS,Facebook Ads
5418,2025-02-08,Poland,iOS,Organic
